Event ID,Element,Duration,Max Flux,Initial Decay Rate,Average Decay Rate,Time to Peak,Peak Prominence,Number of Peaks,Skewness,Kurtosis,Std Flux,Median Flux,Normalized Time to Peak,Decay Rate 25%,Decay Rate 50%,Decay Rate 75%,Avg Decay Percentages,Target Label
144,2,168,0.051346,-0.002119155,2.8945238095238097e-06,24,0.051346,53,1.8868785506608996,2.4338281136703523,0.012188190196336069,0.0001235,0.14285714285714285,-0.0002805885714285714,4.725440476190476e-06,3.636857142857143e-06,-9.074209126984127e-05,1
150,5,72,0.0010067,-9.57525e-06,2.2866666666666668e-07,23,0.0010067,21,4.737279887137707,23.18010548848689,0.00015846486106621527,1.2541e-05,0.3194444444444444,-2.5020000000000004e-06,2.2693611111111113e-07,3.048888888888889e-07,-6.567250000000002e-07,1
56,2,143,0.00093752,-1.3491666666666665e-05,2.8876223776223776e-06,23,0.0008326099999999999,44,0.3006744868650244,-0.5347483561765647,0.00019797698456250023,0.00045164,0.16083916083916083,-9.488111888111888e-07,2.903776223776224e-06,2.8979020979020983e-06,1.6176223776223777e-06,0
236,1,71,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
217,4,144,0.0043166,-2.5637916666666667e-05,0.0,13,0.0043166,31,4.149515895720397,19.099716641792345,0.0006069727388698119,0.0,0.09027777777777778,-3.363611111111111e-06,0.0,0.0,-1.1212037037037037e-06,1
267,3,48,9.23e-06,0.0,0.0,21,9.23e-06,5,1.694064677599852,1.4231601066598767,2.8628234450420863e-06,0.0,0.4375,0.0,0.0,0.0,0.0,1
208,4,72,3.7379e-06,0.0,0.0,62,3.7379e-06,2,5.755213076528676,31.155502311432947,5.96928490491463e-07,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0
68,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
277,4,48,6.3157e-06,0.0,0.0,14,6.3157e-06,1,6.7097896089031455,43.021276595744645,9.020470366615184e-07,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0
265,3,360,0.00056164,-1.1351416666666666e-05,7.357222222222222e-08,19,0.00056164,45,2.7423023112839138,7.834622653572456,9.143481161259045e-05,0.0,0.05277777777777778,2.0040000000000002e-07,1.4714444444444444e-07,9.80962962962963e-08,1.4854691358024694e-07,1
150,0,72,0.0033776,-1.7624583333333334e-05,4.251944444444445e-06,22,0.0033776,20,4.179888343366615,18.472770216982312,0.0005627745330608606,3.74895e-05,0.3055555555555556,-8.522222222222222e-06,7.951527777777779e-06,5.451314814814815e-06,1.6268734567901239e-06,1
107,4,72,1.0718e-05,0.0,0.0,47,1.0718e-05,5,3.398713934628047,11.758702394074508,1.8845031790337192e-06,0.0,0.6527777777777778,0.0,0.0,0.0,0.0,0
265,2,360,0.54885,-0.00918875,0.00046693914722222224,21,0.54885,107,2.188043035320094,3.7342032045952855,0.11607112287448987,0.000724985,0.058333333333333334,0.001706077777777778,0.0009308523888888889,0.0006201812962962963,0.0010857038209876543,1
313,2,96,3.1811,-0.10291845666666666,-0.00017199958333333332,28,3.1811,24,1.9454175656256116,2.5325254782821007,0.8030750661618357,0.036187,0.2916666666666667,-0.10291845666666666,-0.004794228333333333,-0.00042312444444444445,-0.03604526981481481,1
117,1,49,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208,5,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72,2,48,0.00040645,-2.7645833333333335e-06,4.995e-07,8,0.0003303,12,0.7334669377021801,0.27265928097607484,7.551756455240495e-05,0.000180125,0.16666666666666666,2.3250000000000045e-07,-2.7645833333333335e-06,-1.7630555555555555e-06,-1.4317129629629627e-06,0
40,5,145,2.005e-06,-7.82125e-08,0.0,15,2.005e-06,8,3.6406065167381603,11.283154580729803,4.543422657738216e-07,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,1
262,5,120,8.9536e-06,2.8339166666666666e-07,5.667833333333333e-08,8,8.9536e-06,9,3.3599107083221726,11.406939025239463,1.6042550208116244e-06,0.0,0.06666666666666667,2.2671333333333332e-07,1.1335666666666666e-07,7.557111111111111e-08,1.3854703703703702e-07,1
37,2,73,0.00029244,-2.5016666666666667e-06,3.1967123287671237e-07,28,0.00029244,22,1.457743138519659,2.9401903709713935,5.4438054891904074e-05,5.6286e-05,0.3835616438356164,7.964931506849314e-07,1.4988219178082193e-06,3.024109589041095e-07,8.659086757990868e-07,0
55,2,72,0.002715,-1.1470833333333325e-05,1.546986111111111e-05,22,0.00215829,21,-0.07642154650860544,-0.8789832267610467,0.0005598912328708672,0.001567,0.3055555555555556,1.1850000000000002e-05,2.494444444444448e-06,2.0706111111111114e-05,1.1683518518518522e-05,0
144,4,168,0.00064615,-1.8655029166666668e-05,-3.392857142857524e-11,22,0.00064615,48,1.9335253028251602,2.6096292995973256,0.0001564950080139924,6.1392500000000006e-06,0.13095238095238096,-2.9773976190476198e-06,3.059523809523762e-10,5.079365079364789e-11,-9.92346957671958e-07,1
299,5,217,8.235e-05,-2.0815416666666666e-06,0.0,26,8.235e-05,33,2.7846250664363197,7.85173997639874,1.3427177346378938e-05,0.0,0.11981566820276497,-6.339723502304147e-08,-2.8676497695852536e-08,0.0,-3.0691244239631337e-08,1
12,3,360,0.00030274,-3.954833333333333e-06,1.8509444444444443e-07,12,0.00030274,47,2.905465492373858,8.048328447895367,5.543453210525611e-05,0.0,0.03333333333333333,6.902988888888889e-07,3.449827777777778e-07,2.467925925925926e-07,4.273580864197532e-07,1
204,0,48,6.93e-06,-2.8875e-07,0.0,24,6.93e-06,1,6.709789608903151,43.02127659574469,9.897851329329008e-07,0.0,0.5,0.0,-2.8875e-07,0.0,-9.624999999999999e-08,0
150,3,72,0.0014864,-8.409125e-06,1.2002916666666668e-06,23,0.0014864,22,4.343701049550974,19.972206825175334,0.00024147746431128623,2.6068000000000002e-05,0.3194444444444444,-3.354388888888888e-06,1.799388888888889e-06,1.4597796296296298e-06,-3.1740123456789775e-08,1
302,3,145,2.1779e-05,0.0,0.0,32,2.1779e-05,9,3.970732568891983,16.29540443300892,3.4520828857896723e-06,0.0,0.2206896551724138,0.0,0.0,0.0,0.0,1
218,4,72,6.9643e-05,-1.6324541666666668e-06,1.014875e-07,9,6.9643e-05,23,1.5569885296339603,2.565401919322312,1.461376862455207e-05,7.8143e-06,0.125,4.0595e-07,-2.156638888888889e-07,-1.5396111111111107e-07,1.2108333333333342e-08,0
83,4,263,0.00088871,-1.9029583333333335e-05,1.390874524714829e-06,23,0.00088871,66,2.2241357775864734,4.074114039354424,0.0001973568045126607,1.4114e-05,0.08745247148288973,3.6649429657794674e-06,2.781749049429658e-06,1.8544993662864386e-06,2.7670637938318545e-06,1
144,2,168,0.20991,-0.00796297,1.8577321428571426e-06,21,0.20991,48,1.7232383323125084,1.7356853362155986,0.05575065650778157,0.00074248,0.125,-0.00135534,1.4253571428571428e-06,1.4980952380952378e-06,-0.0004508055158730159,1
265,5,360,4.636e-05,-5.220833333333346e-08,5.796388888888889e-08,23,4.636e-05,32,3.0955178015154488,9.776354374274979,8.239597591735492e-06,0.0,0.06388888888888888,1.7712555555555554e-07,9.029277777777777e-08,7.728518518518518e-08,1.1490117283950614e-07,1
150,1,72,0.00034731,-1.7460416666666666e-06,1.572375e-07,23,0.00034731,19,5.847946819029344,39.01191876724726,4.4626183165823765e-05,3.12785e-06,0.3194444444444444,7.935555555555556e-07,3.156666666666667e-07,2.6451851851851854e-07,4.5791358024691367e-07,1
259,4,143,0.00054184,-2.91875e-06,7.127972027972029e-08,3,0.00054184,23,3.155446243382247,10.446061242579484,9.918352780423177e-05,0.0,0.02097902097902098,-6.427412587412586e-07,2.0781818181818188e-08,9.503962703962704e-08,-1.756399378399378e-07,1
56,5,143,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,1,360,3.1354e-05,-1.714583333333333e-07,3.5755555555555556e-08,4,3.1354e-05,31,3.951705136274293,17.04603059621038,4.544206785898522e-06,0.0,0.011111111111111112,1.4302222222222222e-07,7.151111111111111e-08,4.7674074074074075e-08,8.740246913580246e-08,1
56,4,143,5.2979e-06,0.0,0.0,102,5.2979e-06,3,6.6849188372041555,42.68815538806639,7.587139738943791e-07,0.0,0.7132867132867133,0.0,0.0,0.0,0.0,0
29,2,96,0.018563,0.0001334208333333334,9.776979166666668e-05,18,0.0172639,30,0.5810278156865134,-0.7003762205386082,0.0045157412754733735,0.00646675,0.1875,0.0001334208333333334,0.00010510833333333334,0.00013157222222222222,0.00012336712962962963,1
312,1,96,4.35e-06,0.0,0.0,60,4.35e-06,1,9.644196509600443,91.0105263157894,4.416516187491562e-07,0.0,0.625,0.0,0.0,0.0,0.0,0
5,0,96,5.5507e-06,0.0,0.0,93,5.5507e-06,3,5.388159690922039,27.03226726939893,9.654503757961877e-07,0.0,0.96875,0.0,0.0,0.0,0.0,0
151,0,168,0.034859,0.00014945833333333334,0.0001300357142857143,5,0.034859,45,1.7283651114140983,1.5388912299179252,0.00998609548443826,0.0012834,0.02976190476190476,0.00036086904761904764,0.0002444095238095238,0.00017332518492063493,0.00025953458544973547,1
117,0,49,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
313,5,96,0.0022672,-4.205e-05,0.0,21,0.0022672,22,3.200689277842159,10.422079112185303,0.00041063194373841647,6.205e-06,0.21875,-4.205e-05,-7.65875e-07,-1.6008333333333333e-07,-1.4325319444444444e-05,1
38,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,1,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
193,3,96,4.07e-06,0.0,0.0,57,4.07e-06,1,9.644196509600457,91.01052631578955,4.1322346857679664e-07,0.0,0.59375,0.0,0.0,0.0,0.0,0
82,5,96,2.4736e-05,0.0,0.0,18,2.4736e-05,16,4.303909114669318,22.5728678581308,3.4500871781178956e-06,0.0,0.1875,0.0,0.0,0.0,0.0,1
42,4,48,4.0136e-06,0.0,0.0,45,4.0136e-06,1,6.709789608903149,43.02127659574469,5.732469855035339e-07,0.0,0.9375,0.0,0.0,0.0,0.0,0
30,4,192,0.00075222,1.7835041666666666e-06,2.498020833333333e-07,14,0.00075222,26,9.147167461788811,95.78142052733081,6.38673863607183e-05,0.0,0.07291666666666667,9.992083333333332e-07,4.996041666666666e-07,3.3306944444444443e-07,6.106273148148148e-07,1
208,1,72,1.8836e-06,0.0,0.0,27,1.8836e-06,2,5.747049256429532,31.028576471329167,3.094849291508842e-07,0.0,0.375,0.0,0.0,0.0,0.0,0
309,0,145,0.0016855,-4.019166666666667e-05,0.0,16,0.0016855,37,2.629242129679414,7.833544153783693,0.0003127817645568789,5.93e-05,0.1103448275862069,-8.88551724137931e-06,-1.1601931034482759e-06,0.0,-3.348570114942529e-06,1
5,5,96,3.3736e-06,0.0,0.0,54,3.3736e-06,1,9.644196509600453,91.0105263157895,3.425185979338283e-07,0.0,0.5625,0.0,0.0,0.0,0.0,0
58,0,72,6.25e-06,0.0,0.0,54,6.25e-06,2,5.755025787728483,31.152591102298928,9.984217892309014e-07,0.0,0.75,0.0,0.0,-1.1574074074074074e-07,-3.858024691358025e-08,0
40,0,145,0.00073148,6.745833333333341e-07,4.037655172413793e-06,21,0.00073148,34,1.299128577176655,0.22297802438645897,0.0002091665359819303,2.2844e-05,0.14482758620689656,1.0683034482758621e-05,7.909986206896553e-06,5.3835402298850574e-06,7.992186973180076e-06,1
143,1,48,3.39e-06,0.0,0.0,25,3.39e-06,1,6.709789608903146,43.02127659574466,4.841806061533238e-07,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0
30,2,192,0.95226,0.0012347166666666666,0.00018063020833333332,14,0.95226,59,9.221916283916311,97.79604054762852,0.08014118346443826,0.000325585,0.07291666666666667,0.0006898041666666666,0.00035820406249999995,0.00024017034027777774,0.00042939285648148145,1
313,1,96,0.0012111,-1.4507500000000001e-05,0.0,19,0.0012111,19,3.5230249024329496,11.93555244200835,0.00022213424581751326,3.90285e-06,0.19791666666666666,-1.4507500000000001e-05,-2.3022916666666666e-07,-6.8175e-08,-4.9353013888888895e-06,1
69,0,96,1.19e-05,0.0,0.0,1,1.19e-05,4,5.68535801599151,34.2970060617386,1.5500684822853167e-06,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0
118,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
259,2,143,2.4891,-0.03638389166666666,2.1856363636363637e-05,8,2.48894196,39,2.5957431653391,8.334268149740344,0.4021464886243376,0.016714,0.055944055944055944,-0.007380234965034965,-0.00020603356643356647,2.9914405594405598e-05,-0.0025187847086247084,1
268,2,72,0.0013695,-2.68541666666667e-06,7.735833333333333e-06,32,0.00125419,22,0.34191495454701426,-0.9316535464886138,0.0003381760883719128,0.000601135,0.4444444444444444,-4.0022222222222215e-06,4.19472222222222e-06,7.458333333333333e-06,2.550277777777777e-06,0
277,2,48,0.00057654,-1.4285833333333333e-05,7.218750000000001e-07,12,0.00057654,16,1.1861238120625488,1.2299765584134512,0.00013307669398148283,0.000142185,0.25,-4.5157499999999996e-05,-1.4285833333333333e-05,-3.715833333333333e-06,-2.105305555555555e-05,0
268,2,72,0.012714,-0.00018063333333333332,4.4798611111111104e-05,20,0.010555,22,-0.10166891370454442,-1.0578362150141947,0.0027513868935925795,0.0072444499999999995,0.2777777777777778,-6.220000000000001e-05,-2.0641666666666666e-05,4.4448148148148146e-05,-1.2797839506172842e-05,0
143,3,48,6.7557e-06,0.0,0.0,18,6.7557e-06,4,2.2723076286958332,3.1724671157981144,2.1701301027856585e-06,0.0,0.375,-5.623250000000001e-07,0.0,0.0,-1.8744166666666668e-07,0
55,4,72,2.5507e-06,0.0,0.0,55,2.5507e-06,2,5.755651126292843,31.162311221429704,4.070375008791126e-07,0.0,0.7638888888888888,0.0,0.0,0.0,0.0,0
208,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
193,1,96,2.0164e-06,0.0,0.0,69,2.0164e-06,2,6.753338022929577,43.80812925726907,2.7124879672032134e-07,0.0,0.71875,0.0,0.0,0.0,0.0,0
218,3,72,3.9014e-05,0.0,0.0,13,3.9014e-05,19,1.8203798095811077,3.635130542387998,8.69628067617383e-06,3.44e-06,0.18055555555555555,-7.684999999999999e-07,0.0,-1.456351851851852e-07,-3.0471172839506173e-07,0
298,2,48,2.157,0.026302499999999996,0.022134979166666666,21,2.073779,12,0.2788827870644511,-1.4853587319554655,0.6856637206040381,0.77542,0.4375,-0.03106666666666667,0.026302499999999996,0.024128055555555552,0.006454629629629626,1
313,4,96,0.0087259,-0.00025094166666666666,-1.6666666666666665e-07,22,0.0087259,18,2.853134716300894,7.728703439481704,0.0018096194162678663,3.5288e-05,0.22916666666666666,-0.00025094166666666666,-3.5575e-06,0.0,-8.483305555555556e-05,1
150,3,72,0.0036227,-6.456666666666666e-06,6.108838888888889e-06,22,0.0036227,22,4.174944204435118,18.782918877699494,0.0006022449801211387,5.7910000000000006e-05,0.3055555555555556,-1.0142777777777776e-05,1.1549027777777778e-05,8.254814814814815e-06,3.2203549382716057e-06,1
67,1,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,1,168,0.0026841,5.647791666666666e-05,1.085297619047619e-05,2,0.0026841,50,2.727310061007601,6.699007750819833,0.0005604643332979985,1.12845e-05,0.011904761904761904,4.1050523809523807e-05,2.1481047619047618e-05,1.447063492063492e-05,2.5667402116402117e-05,1
69,2,96,0.00015354,2.640458333333333e-06,5.249270833333333e-07,29,0.00015354,29,1.051387292597394,1.603717766899524,2.902675209550278e-05,2.9625000000000002e-05,0.3020833333333333,2.640458333333333e-06,1.5690416666666667e-06,5.031666666666667e-07,1.5708888888888889e-06,0
37,1,73,2.4e-06,0.0,0.0,3,2.4e-06,1,8.367430244040815,68.01388888888883,2.7896815476948723e-07,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0
70,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,5,143,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
265,2,360,0.76454,-0.015236249999999998,0.0006108685527777777,23,0.764516064,112,2.0821143241828226,3.109333928056868,0.173463711632402,0.0015474999999999998,0.06388888888888888,0.0021738888888888893,0.0012139466666666668,0.0008096914814814815,0.001399175679012346,1
5,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,3,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
303,5,361,0.00047463,-1.4743333333333333e-05,0.0,19,0.00047463,42,3.5931621805322593,11.923850798897131,8.781102749458372e-05,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,1
298,0,48,0.0030942,0.00010379499999999999,5.5988833333333335e-05,2,0.0030357640000000003,12,0.42992906789101215,-1.4268778823136303,0.0010862845119862256,0.000720115,0.041666666666666664,8.982499999999999e-05,0.00010379499999999999,7.160583333333333e-05,8.840861111111111e-05,1
107,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
312,1,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208,0,72,8.7357e-06,0.0,0.0,62,8.7357e-06,3,4.592837406987227,19.112067300175116,1.7124835791498924e-06,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0
312,3,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
218,0,72,5.106e-05,0.0,0.0,18,5.106e-05,23,0.9163878522529046,0.059733106251075085,1.28953450811926e-05,9.15e-06,0.25,-2.836666666666667e-06,0.0,-6.533148148148148e-07,-1.1633271604938272e-06,0
259,5,143,0.0002852,-2.939875e-06,0.0,8,0.0002852,22,2.9929173780290244,9.553748440361932,4.975260304825989e-05,0.0,0.055944055944055944,-9.85874125874126e-07,0.0,0.0,-3.2862470862470863e-07,1
106,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,3,168,3.2736e-05,-3.291666666666667e-07,0.0,21,3.2736e-05,20,3.293974073316745,12.0487887172693,5.840139335746382e-06,0.0,0.125,-1.8435476190476191e-07,0.0,0.0,-6.145158730158731e-08,1
251,2,192,2.2739,-0.02084136708333333,1.9801927083333332e-06,59,2.2738718139999996,60,3.331757280745313,14.066104063625591,0.321368246097472,0.018864,0.3072916666666667,-0.003707141875,-0.0002880396875,8.529166666666666e-07,-0.0013314428819444443,1
25,4,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,5,72,4.3079e-06,0.0,0.0,48,4.3079e-06,1,8.307471607356975,67.0140845070423,5.041529251092559e-07,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
150,4,72,0.059791,-2.247083333333331e-05,0.00013590279166666666,22,0.059724300999999994,18,3.6410508195678712,15.606157757543045,0.0096007460210227,0.00092234,0.3055555555555556,-0.0002857944444444445,0.00026298500000000003,0.00017897962962962964,5.2056728395061726e-05,1
42,0,48,4.6933e-06,0.0,0.0,18,4.6933e-06,1,6.709789608903152,43.021276595744716,6.703259111679629e-07,0.0,0.375,0.0,0.0,0.0,0.0,0
277,4,48,3.7936e-06,0.0,0.0,5,3.7936e-06,1,6.7097896089031455,43.021276595744666,5.41825235251696e-07,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0
81,2,72,0.064828,-0.001694488375,-3.147251388888889e-05,23,0.06481472099999999,21,0.7872054050472633,-0.6355627059245181,0.018239479018699187,0.011851,0.3194444444444444,-0.003138873388888889,-0.0006351866944444445,-8.928557407407408e-05,-0.0012877818858024691,1
40,0,145,0.00016183,-1.3158333333333336e-06,3.177310344827586e-07,21,0.00016183,26,1.9394279680089832,3.430846629863594,3.50328864034457e-05,0.0,0.14482758620689656,2.447172413793103e-07,6.354620689655172e-07,4.2364137931034485e-07,4.3460689655172414e-07,1
119,4,72,3.2136e-06,0.0,0.0,60,3.2136e-06,5,3.3929591016179868,9.526883131359341,7.88662612862486e-07,0.0,0.8333333333333334,-1.6813333333333333e-07,0.0,0.0,-5.6044444444444446e-08,0
277,1,48,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,3,72,6.7657e-06,0.0,0.0,32,6.7657e-06,3,4.587318628897545,19.04349727425111,1.3511590596703708e-06,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0
58,0,72,5.0214e-06,0.0,0.0,26,5.0214e-06,1,8.307471607356973,67.01408450704224,5.876537287642745e-07,0.0,0.3611111111111111,0.0,0.0,0.0,0.0,0
217,3,144,0.00064832,-6.0991666666666666e-06,0.0,13,0.00064832,17,3.9705903144335615,16.711577367694336,9.880284673427251e-05,0.0,0.09027777777777778,-6.672499999999999e-07,0.0,0.0,-2.2241666666666666e-07,1
295,3,73,0.0022082,-3.5267916666666665e-06,0.0,15,0.0022082,18,3.6105463550122043,12.721474210895483,0.00042977676900819907,1.6857e-05,0.2054794520547945,-3.1026849315068494e-05,-2.3189863013698628e-07,-1.6125296803652968e-07,-1.0473333637747337e-05,1
58,2,72,0.00046204,-8.942458333333334e-06,-4.866527777777778e-07,31,0.00046204,20,0.5043862908736807,-0.6550934380482754,0.00011377310936370801,0.00017095,0.4305555555555556,-1.3693833333333334e-05,-1.1527777777777794e-07,-8.344259259259259e-07,-4.88117901234568e-06,0
218,1,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
284,3,72,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
204,3,48,7.8286e-06,0.0,0.0,39,7.8286e-06,2,4.594165091218387,19.129132886481628,1.52009334627479e-06,0.0,0.8125,0.0,0.0,0.0,0.0,0
312,5,96,0.0,0.0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
236,4,71,6.3829e-06,0.0,0.0,4,6.3829e-06,2,5.703422995490927,30.529050947231973,1.0553746653210638e-06,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0
107,1,72,1.72e-06,0.0,0.0,66,1.72e-06,2,5.7470504884306255,31.0285956299779,2.825421343947365e-07,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0
30,2,192,2.6451,0.0017634166666666666,0.000315008890625,14,2.6451,59,8.803251805576979,85.16164431225849,0.23653041563053415,0.000922925,0.07291666666666667,0.0011868,0.0006205846874999999,0.0004190511111111111,0.0007421452662037037,1
312,4,96,8.8143e-06,0.0,0.0,26,8.8143e-06,2,6.718131094658852,43.172121234664374,1.225221080978574e-06,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0
303,3,361,0.0018211,-3.256160833333333e-05,2.3327977839335183e-08,28,0.0018211,42,4.271180176893108,19.03371022182488,0.00026404803063868627,0.0,0.07756232686980609,9.331191135734073e-08,4.6655955678670366e-08,3.1103970452446906e-08,5.7023945829486005e-08,1
30,0,192,0.0031465,2.010041666666667e-06,3.29296875e-07,14,0.0031465,27,10.26972494145267,116.53439121679571,0.00025393383280476923,0.0,0.07291666666666667,1.2119791666666668e-06,6.092854166666668e-07,4.3906250000000003e-07,7.534423611111112e-07,1
18,4,192,0.00052556,2.210416666666667e-06,1.3749479166666667e-06,20,0.00052556,27,2.7287696059697377,7.085642136643335,9.413273021015948e-05,0.0,0.10416666666666667,5.3956250000000005e-06,2.7498958333333335e-06,1.833263888888889e-06,3.3262615740740747e-06,1
83,4,263,0.00010346,-2.570833333333332e-07,1.8094676806083652e-07,13,0.00010346,42,3.028363681928617,9.2370387600757,1.8123786641108978e-05,0.0,0.049429657794676805,7.237870722433461e-07,3.6189353612167304e-07,2.4126235741444867e-07,4.4231432192648924e-07,1
40,2,145,0.13935,0.0012304166666666668,0.0009600535862068966,0,0.123936143,44,1.230747605085694,-0.009374585888572984,0.03914020018698486,0.0047241,0.0,0.0024199724137931033,0.001830215172413793,0.0012788029425287357,0.0018429968429118772,1
303,4,361,0.001735,-4.9262500000000005e-05,0.0,10,0.001735,48,3.5911123350894383,11.667528895950026,0.0003101647072450868,0.0,0.027700831024930747,-4.8365650969529084e-08,0.0,0.0,-1.6121883656509694e-08,1
